split_mode,experiment,feature_count,metric,mean,std,seeds
official,no_connector,24,144h_ece,0.035474716002495486,0.004072027158271704,3
official,no_connector,24,144h_f1,0.7300946584307738,0.0039054021329094405,3
official,no_connector,24,144h_far,0.2965728093066538,0.0072710669223593795,3
official,no_connector,24,144h_fn_ipcw,26.94025414464129,0.0,3
official,no_connector,24,144h_fp_ipcw,35.75899425661672,1.2387278976004763,3
official,no_connector,24,144h_hss2,0.7010895383301121,0.004482944878722335,3
official,no_connector,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,no_connector,24,144h_known_count,600.0,0.0,3
official,no_connector,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,no_connector,24,144h_precision,0.7034271906933461,0.0072710669223593795,3
official,no_connector,24,144h_predicted_survival_mean,0.8890054090931291,0.002467249523361966,3
official,no_connector,24,144h_recall,0.7588917426071592,0.0,3
official,no_connector,24,144h_threshold,0.16320498529346747,0.023684139584306554,3
official,no_connector,24,144h_tn_ipcw,1047.7385317188698,1.2387278976006975,3
official,no_connector,24,144h_tp_ipcw,84.79484126831748,0.0,3
official,no_connector,24,144h_tss,0.725888442277126,0.0011432678597814302,3
official,no_connector,24,24h_alert_fraction,0.09758364312267657,0.0018587360594795564,3
official,no_connector,24,24h_auc,0.9543258153252053,0.0034456583987460087,3
official,no_connector,24,24h_average_precision,0.6489739133522553,0.02286623129198472,3
official,no_connector,24,24h_brier,0.026231822004178857,0.00015524934319596678,3
official,no_connector,24,24h_bss,0.4882189125543455,0.003028904270294229,3
official,no_connector,24,24h_calibration_intercept,0.3531759374402493,0.05213994178368762,3
official,no_connector,24,24h_calibration_slope,1.463415222415937,0.04770914924850341,3
official,no_connector,24,24h_ece,0.02266612067659261,0.002314798810493865,3
official,no_connector,24,24h_f1,0.6791613147147065,0.008618385319935374,3
official,no_connector,24,24h_far,0.4566151869858865,0.011033335193686643,3
official,no_connector,24,24h_fn_ipcw,6.52812521293905,0.0,3
official,no_connector,24,24h_fp_ipcw,52.62577919734031,2.3389235198817886,3
official,no_connector,24,24h_hss2,0.6553415721764272,0.009452865607348569,3
official,no_connector,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,no_connector,24,24h_known_count,1076.0,0.0,3
official,no_connector,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,no_connector,24,24h_precision,0.5433848130141136,0.011033335193686686,3
official,no_connector,24,24h_predicted_survival_mean,0.9399317976320215,0.00100946711283056,3
official,no_connector,24,24h_recall,0.9055490925193768,0.0,3
official,no_connector,24,24h_threshold,0.09240744189418211,0.0072987651261580905,3
official,no_connector,24,24h_tn_ipcw,1128.5305983429644,2.3389235198819165,3
official,no_connector,24,24h_tp_ipcw,62.58847077401114,0.0,3
official,no_connector,24,24h_tss,0.8609946370738322,0.001980198019801982,3
official,no_connector,24,48h_alert_fraction,0.10543130990415335,0.0021299254526091597,3
official,no_connector,24,48h_auc,0.9497808787195404,0.0037087957227351807,3
official,no_connector,24,48h_average_precision,0.7233038111419523,0.01061778543552188,3
official,no_connector,24,48h_brier,0.026706070564087966,0.00020266326250827592,3
official,no_connector,24,48h_bss,0.5671083736274678,0.003285066932727486,3
official,no_connector,24,48h_calibration_intercept,0.19020560451546867,0.040055917300894736,3
official,no_connector,24,48h_calibration_slope,1.4171922970694766,0.04564335399218353,3
official,no_connector,24,48h_ece,0.027881607056004325,0.003072626032206683,3
official,no_connector,24,48h_f1,0.7460639467628635,0.010037865357071667,3
official,no_connector,24,48h_far,0.35084743452823436,0.015197991931743478,3
official,no_connector,24,48h_fn_ipcw,10.292430774834223,0.0,3
official,no_connector,24,48h_fp_ipcw,39.76791043318968,2.6511940288793046,3
official,no_connector,24,48h_hss2,0.724389457242479,0.01112839432331053,3
official,no_connector,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,no_connector,24,48h_known_count,939.0,0.0,3
official,no_connector,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,no_connector,24,48h_precision,0.6491525654717657,0.015197991931743548,3
official,no_connector,24,48h_predicted_survival_mean,0.9235391692379947,0.001411093284923651,3
official,no_connector,24,48h_recall,0.8771729469706786,0.0,3
official,no_connector,24,48h_threshold,0.12408400815370495,0.009363784669919146,3
official,no_connector,24,48h_tn_ipcw,1101.5711189993538,2.6511940288792744,3
official,no_connector,24,48h_tp_ipcw,73.50369166715913,0.0,3
official,no_connector,24,48h_tss,0.8423297413957656,0.0023228803716608404,3
official,no_connector,24,72h_alert_fraction,0.11294117647058825,0.0023529411764705854,3
official,no_connector,24,72h_auc,0.9285415718245579,0.005670829497476056,3
official,no_connector,24,72h_average_precision,0.7524946374137347,0.0035134318628458135,3
official,no_connector,24,72h_brier,0.028579625551940064,0.00022115405517173482,3
official,no_connector,24,72h_bss,0.5767033953835723,0.003275541888441407,3
official,no_connector,24,72h_calibration_intercept,-0.046568849519745215,0.03288709410312928,3
official,no_connector,24,72h_calibration_slope,1.332792640942375,0.04215493124659412,3
official,no_connector,24,72h_ece,0.024656919317222928,0.0035283784989272116,3
official,no_connector,24,72h_f1,0.7445346252776064,0.010943448861145552,3
official,no_connector,24,72h_far,0.3301466456937121,0.01771490582767687,3
official,no_connector,24,72h_fn_ipcw,14.729610724404855,0.0,3
official,no_connector,24,72h_fp_ipcw,37.654757003908,3.0123805603126357,3
official,no_connector,24,72h_hss2,0.7219507130522884,0.012198911756501054,3
official,no_connector,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,no_connector,24,72h_known_count,850.0,0.0,3
official,no_connector,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,no_connector,24,72h_precision,0.669853354306288,0.017714905827676843,3
official,no_connector,24,72h_predicted_survival_mean,0.9119491742933293,0.0017207749900114864,3
official,no_connector,24,72h_recall,0.8381748213393481,0.0,3
official,no_connector,24,72h_threshold,0.1484577974694612,0.010780432879739628,3
official,no_connector,24,72h_tn_ipcw,1117.5931878759893,3.012380560312579,3
official,no_connector,24,72h_tp_ipcw,76.29213784596385,0.0,3
official,no_connector,24,72h_tss,0.8055802972194002,0.0026075619295958807,3
official,no_connector,24,event_censored_c_index,0.9279506053981054,0.002948369979202551,3
official,no_connector,24,event_censored_fraction,0.9452370344389568,0.0,3
official,no_connector,24,event_censored_pairs,99714.0,0.0,3
official,no_connector,24,event_event_c_index,0.6464139403381224,0.006560323446928589,3
official,no_connector,24,event_event_fraction,0.054762965561043125,0.0,3
official,no_connector,24,event_event_pairs,5777.0,0.0,3
official,no_connector,24,harrell_c_index,0.912533651840898,0.0030904561899335434,3
official,no_connector,24,integrated_auc,0.9300547542852198,0.005916234501589284,3
official,no_connector,24,integrated_brier_score,0.029408707250774407,0.00020436492378446102,3
official,no_connector,24,uno_c_index,0.8005056360204114,0.002624537433114621,3
official,no_lstm,24,12h_alert_fraction,0.1536256807108054,0.05203543867719461,3
official,no_lstm,24,12h_auc,0.9429257320987606,0.021664473992413825,3
official,no_lstm,24,12h_average_precision,0.5226772427100548,0.18626381145631166,3
official,no_lstm,24,12h_brier,0.04244376369738836,0.0005801974690681153,3
official,no_lstm,24,12h_bss,0.02600298903925861,0.013314337641411978,3
official,no_lstm,24,12h_calibration_intercept,35.595015258545544,16.691522414269638,3
official,no_lstm,24,12h_calibration_slope,14.679374780087441,6.589012773669515,3
official,no_lstm,24,12h_ece,0.08186523799465649,0.005265153351737221,3
official,no_lstm,24,12h_f1,0.4437175657872525,0.12108049182810401,3
official,no_lstm,24,12h_far,0.6990592098835436,0.11016039785616744,3
official,no_lstm,24,12h_fn_ipcw,5.894060321388605,2.154393319955837,3
official,no_lstm,24,12h_fp_ipcw,138.54423612288298,65.28564662485823,3
official,no_lstm,24,12h_hss2,0.40104903421168814,0.1338877673122875,3
official,no_lstm,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,no_lstm,24,12h_known_count,1163.0,0.0,3
official,no_lstm,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,no_lstm,24,12h_precision,0.3009407901164564,0.11016039785616735,3
official,no_lstm,24,12h_predicted_survival_mean,0.9392977396511015,0.001241895319646317,3
official,no_lstm,24,12h_recall,0.8999673940146629,0.03656385689344489,3
official,no_lstm,24,12h_threshold,0.06624594845765752,0.0045520952805482885,3
official,no_lstm,24,12h_tn_ipcw,1064.8321394156662,65.2856466248582,3
official,no_lstm,24,12h_tp_ipcw,53.02733099228525,2.154393319955829,3
official,no_lstm,24,12h_tss,0.7848377978724085,0.05781536764701392,3
official,no_lstm,24,144h_alert_fraction,0.23666666666666666,0.06359594676112972,3
official,no_lstm,24,144h_auc,0.8928108109153158,0.028645034282678398,3
official,no_lstm,24,144h_average_precision,0.6482619129139628,0.1612101871060426,3
official,no_lstm,24,144h_brier,0.07786743321522378,0.0017843368191990156,3
official,no_lstm,24,144h_bss,0.04561710576586875,0.02186974024286628,3
official,no_lstm,24,144h_calibration_intercept,17.88165842828789,7.654862551922393,3
official,no_lstm,24,144h_calibration_slope,12.404362972445435,4.973348351273045,3
official,no_lstm,24,144h_ece,0.1671270984378385,0.013492451195613703,3
official,no_lstm,24,144h_f1,0.5323039053375148,0.12318256210051798,3
official,no_lstm,24,144h_far,0.5776409880235489,0.16884340921996302,3
official,no_lstm,24,144h_fn_ipcw,24.851767257276435,3.4654244591667256,3
official,no_lstm,24,144h_fp_ipcw,140.17525748593758,76.83109302956622,3
official,no_lstm,24,144h_hss2,0.4649979058833152,0.14940137337800735,3
official,no_lstm,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,no_lstm,24,144h_known_count,600.0,0.0,3
official,no_lstm,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,no_lstm,24,144h_precision,0.4223590119764511,0.16884340921996316,3
official,no_lstm,24,144h_predicted_survival_mean,0.8461666991418751,0.004167301008071917,3
official,no_lstm,24,144h_recall,0.7775831562551815,0.031014646260952815,3
official,no_lstm,24,144h_threshold,0.1642938368082003,0.00950082793843778,3
official,no_lstm,24,144h_tn_ipcw,943.322268489549,76.83109302956615,3
official,no_lstm,24,144h_tp_ipcw,86.88332815568235,3.4654244591667287,3
official,no_lstm,24,144h_tss,0.6482102189614521,0.04194835844675879,3
official,no_lstm,24,24h_alert_fraction,0.1567534076827757,0.045617992897645517,3
official,no_lstm,24,24h_auc,0.9342170723157605,0.024989898793316853,3
official,no_lstm,24,24h_average_precision,0.5350687167701871,0.1774980075870043,3
official,no_lstm,24,24h_brier,0.04956798451793234,0.0008342419768468998,3
official,no_lstm,24,24h_bss,0.03293194750118652,0.01627600500016753,3
official,no_lstm,24,24h_calibration_intercept,28.798917198890873,13.02992697048762,3
official,no_lstm,24,24h_calibration_slope,13.859728952229162,5.971166591665297,3
official,no_lstm,24,24h_ece,0.1004385714079054,0.005067168865520775,3
official,no_lstm,24,24h_f1,0.47739618523554644,0.1119739431968422,3
official,no_lstm,24,24h_far,0.6638120085758079,0.11113263793868025,3
official,no_lstm,24,24h_fn_ipcw,9.281830027230843,3.2435715222169037,3
official,no_lstm,24,24h_fp_ipcw,130.20007594008644,56.538769428431344,3
official,no_lstm,24,24h_hss2,0.4312974830628841,0.12554783006451808,3
official,no_lstm,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,no_lstm,24,24h_known_count,1076.0,0.0,3
official,no_lstm,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,no_lstm,24,24h_precision,0.33618799142419203,0.11113263793868029,3
official,no_lstm,24,24h_predicted_survival_mean,0.9156736269105732,0.0018392791385046859,3
official,no_lstm,24,24h_recall,0.8657076510396529,0.04692898248098513,3
official,no_lstm,24,24h_threshold,0.09199744819754974,0.006280118845467062,3
official,no_lstm,24,24h_tn_ipcw,1050.9563016002185,56.53876942843122,3
official,no_lstm,24,24h_tp_ipcw,59.834765959719356,3.243571522216903,3
official,no_lstm,24,24h_tss,0.7554766279373427,0.05905620261689455,3
official,no_lstm,24,48h_alert_fraction,0.15335463258785942,0.031375761155817326,3
official,no_lstm,24,48h_auc,0.9214703657148252,0.018326292197941477,3
official,no_lstm,24,48h_average_precision,0.5889996995490057,0.15094909669672588,3
official,no_lstm,24,48h_brier,0.05930808125231085,0.0011384829105577864,3
official,no_lstm,24,48h_bss,0.03864659951616808,0.018454220644927972,3
official,no_lstm,24,48h_calibration_intercept,26.553967286424477,8.156131749418668,3
official,no_lstm,24,48h_calibration_slope,14.334314328845286,4.353485212277802,3
official,no_lstm,24,48h_ece,0.12194281171412073,0.00843831879300856,3
official,no_lstm,24,48h_f1,0.5527161653302559,0.0956676253766759,3
official,no_lstm,24,48h_far,0.5809220064748791,0.1107875845902603,3
official,no_lstm,24,48h_fn_ipcw,13.832708364010026,2.584234604168804,3
official,no_lstm,24,48h_fp_ipcw,103.83843279777301,39.464813844884816,3
official,no_lstm,24,48h_hss2,0.5070591791178983,0.1088377860046715,3
official,no_lstm,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,no_lstm,24,48h_known_count,939.0,0.0,3
official,no_lstm,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,no_lstm,24,48h_precision,0.41907799352512076,0.11078758459026021,3
official,no_lstm,24,48h_predicted_survival_mean,0.8932806328688251,0.0025299626296366334,3
official,no_lstm,24,48h_recall,0.834924242782409,0.03083954876262557,3
official,no_lstm,24,48h_threshold,0.11661112095151505,0.007584566550791494,3
official,no_lstm,24,48h_tn_ipcw,1037.5005966347703,39.46481384488488,3
official,no_lstm,24,48h_tp_ipcw,69.96341407798333,2.584234604168799,3
official,no_lstm,24,48h_tss,0.7439447615590252,0.04933114536554669,3
official,no_lstm,24,72h_alert_fraction,0.1823529411764706,0.06013824903120969,3
official,no_lstm,24,72h_auc,0.9107493123636233,0.014867049938039403,3
official,no_lstm,24,72h_average_precision,0.6181689796130758,0.14008356810419936,3
official,no_lstm,24,72h_brier,0.06477782165156633,0.0012004414381880664,3
official,no_lstm,24,72h_bss,0.04056713725225203,0.017779896517621713,3
official,no_lstm,24,72h_calibration_intercept,22.328745702450558,5.916495240179734,3
official,no_lstm,24,72h_calibration_slope,13.156708844936361,3.426303033789691,3
official,no_lstm,24,72h_ece,0.13594232112351998,0.011413021454111615,3
official,no_lstm,24,72h_f1,0.5221611658785091,0.12270499218130704,3
official,no_lstm,24,72h_far,0.6026270938912631,0.1456212214078197,3
official,no_lstm,24,72h_fn_ipcw,16.900545253052716,4.729102311381496,3
official,no_lstm,24,72h_fp_ipcw,130.03442752016227,73.05152255402515,3
official,no_lstm,24,72h_hss2,0.4684185217862176,0.14264408973123033,3
official,no_lstm,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,no_lstm,24,72h_known_count,850.0,0.0,3
official,no_lstm,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,no_lstm,24,72h_precision,0.39737290610873677,0.1456212214078197,3
official,no_lstm,24,72h_predicted_survival_mean,0.8776447488757176,0.0030491363830602272,3
official,no_lstm,24,72h_recall,0.8143240981578491,0.05195574009134133,3
official,no_lstm,24,72h_threshold,0.13316128500013744,0.009548634289118991,3
official,no_lstm,24,72h_tn_ipcw,1025.213517359735,73.0515225540251,3
official,no_lstm,24,72h_tp_ipcw,74.12120331731599,4.7291023113814985,3
official,no_lstm,24,72h_tss,0.7017643415302959,0.04783912693896553,3
official,no_lstm,24,event_censored_c_index,0.9106645004713481,0.02120215418987752,3
official,no_lstm,24,event_censored_fraction,0.9452370344389568,0.0,3
official,no_lstm,24,event_censored_pairs,99714.0,0.0,3
official,no_lstm,24,event_event_c_index,0.6386532802492643,0.04002584791413411,3
official,no_lstm,24,event_event_fraction,0.054762965561043125,0.0,3
official,no_lstm,24,event_event_pairs,5777.0,0.0,3
official,no_lstm,24,harrell_c_index,0.895766187641401,0.022150655964266488,3
official,no_lstm,24,integrated_auc,0.9124689898321011,0.019681126918983615,3
official,no_lstm,24,integrated_brier_score,0.06426396430746828,0.0012635669392208216,3
official,no_lstm,24,uno_c_index,0.7749996068831159,0.011301801987140937,3
official,no_pretraining,24,12h_alert_fraction,0.15448552593866438,0.047457952418440974,3
official,no_pretraining,24,12h_auc,0.983640357007569,0.00044227393144937734,3
official,no_pretraining,24,12h_average_precision,0.7317932027282166,0.02192944599109521,3
official,no_pretraining,24,12h_brier,0.021896081156840955,0.00046775839378055897,3
official,no_pretraining,24,12h_bss,0.4975300081639749,0.010734092307230861,3
official,no_pretraining,24,12h_calibration_intercept,0.6721956406810787,0.03685585580511903,3
official,no_pretraining,24,12h_calibration_slope,1.4907958733259086,0.024121218344126682,3
official,no_pretraining,24,12h_ece,0.01794114577025037,0.002830529187116348,3
official,no_pretraining,24,12h_f1,0.4790872825280796,0.11599903728671435,3
official,no_pretraining,24,12h_far,0.6759749865652566,0.1116735746088581,3
official,no_pretraining,24,12h_fn_ipcw,1.0240770250076399,1.7737534381772162,3
official,no_pretraining,24,12h_fp_ipcw,134.5547424125382,58.17049926610766,3
official,no_pretraining,24,12h_hss2,0.4390156386278871,0.12810811073808623,3
official,no_pretraining,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,no_pretraining,24,12h_known_count,1163.0,0.0,3
official,no_pretraining,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,no_pretraining,24,12h_precision,0.3240250134347435,0.11167357460885806,3
official,no_pretraining,24,12h_predicted_survival_mean,0.9571105133878595,0.0002356469288374596,3
official,no_pretraining,24,12h_recall,0.9826196055087045,0.03010372631451393,3
official,no_pretraining,24,12h_threshold,0.0537081150398239,0.015934553658338922,3
official,no_pretraining,24,12h_tn_ipcw,1068.821633126011,58.17049926610756,3
official,no_pretraining,24,12h_tp_ipcw,57.897314288666216,1.7737534381772155,3
official,no_pretraining,24,12h_tss,0.8708052595171433,0.018322763799414526,3
official,no_pretraining,24,144h_alert_fraction,0.16,0.015275252316519465,3
official,no_pretraining,24,144h_auc,0.9375642392140081,0.0027961719339222825,3
official,no_pretraining,24,144h_average_precision,0.8014261625759298,0.0012174545301158882,3
official,no_pretraining,24,144h_brier,0.0343408446257967,0.00029616133908784024,3
official,no_pretraining,24,144h_bss,0.5791011295591956,0.003629904111230543,3
official,no_pretraining,24,144h_calibration_intercept,-0.48247731257622917,0.03342516872668831,3
official,no_pretraining,24,144h_calibration_slope,1.2071940790123772,0.03576320224404955,3
official,no_pretraining,24,144h_ece,0.038259660462336136,0.004305374992186297,3
official,no_pretraining,24,144h_f1,0.7029776782566062,0.04231756586810313,3
official,no_pretraining,24,144h_far,0.3367483850571526,0.0875373170658668,3
official,no_pretraining,24,144h_fn_ipcw,27.532899205521144,1.7117312520528967,3
official,no_pretraining,24,144h_fp_ipcw,44.341152878204724,16.665379430938835,3
official,no_pretraining,24,144h_hss2,0.6698461428998786,0.04929309663459931,3
official,no_pretraining,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,no_pretraining,24,144h_known_count,600.0,0.0,3
official,no_pretraining,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,no_pretraining,24,144h_precision,0.6632516149428475,0.08753731706586683,3
official,no_pretraining,24,144h_predicted_survival_mean,0.8995740414644912,0.0012612937071317845,3
official,no_pretraining,24,144h_recall,0.7535877236801648,0.015319548846551364,3
official,no_pretraining,24,144h_threshold,0.23290866541478847,0.007540887704190684,3
official,no_pretraining,24,144h_tn_ipcw,1039.1563730972819,16.665379430938934,3
official,no_pretraining,24,144h_tp_ipcw,84.20219620743764,1.7117312520528993,3
official,no_pretraining,24,144h_tss,0.712663631270924,0.007248199638369265,3
official,no_pretraining,24,24h_alert_fraction,0.09603469640644362,0.01023711997636822,3
official,no_pretraining,24,24h_auc,0.9791992469373292,0.0005129951974113262,3
official,no_pretraining,24,24h_average_precision,0.7486748329430228,0.016070133605167083,3
official,no_pretraining,24,24h_brier,0.02367580236133406,0.0004729412787846946,3
official,no_pretraining,24,24h_bss,0.5380866843065012,0.009227052620127196,3
official,no_pretraining,24,24h_calibration_intercept,0.08999221978846206,0.029315513908609644,3
official,no_pretraining,24,24h_calibration_slope,1.3570968173192997,0.025189432193147183,3
official,no_pretraining,24,24h_ece,0.015214052296122828,0.002637846247389725,3
official,no_pretraining,24,24h_f1,0.6763757890709782,0.03572018697666683,3
official,no_pretraining,24,24h_far,0.4533221626794406,0.05005473699480651,3
official,no_pretraining,24,24h_fn_ipcw,7.532285559230793,1.0556167818085342,3
official,no_pretraining,24,24h_fp_ipcw,51.846138024046375,11.830268073110403,3
official,no_pretraining,24,24h_hss2,0.6524724897801122,0.039464738205217946,3
official,no_pretraining,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,no_pretraining,24,24h_known_count,1076.0,0.0,3
official,no_pretraining,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,no_pretraining,24,24h_precision,0.5466778373205593,0.05005473699480657,3
official,no_pretraining,24,24h_predicted_survival_mean,0.9413964577302156,0.00038831000194435966,3
official,no_pretraining,24,24h_recall,0.8910205942339383,0.015272985695184415,3
official,no_pretraining,24,24h_threshold,0.11666443986198705,0.010619063659307655,3
official,no_pretraining,24,24h_tn_ipcw,1129.3102395162584,11.830268073110513,3
official,no_pretraining,24,24h_tp_ipcw,61.58431042771941,1.0556167818085327,3
official,no_pretraining,24,24h_tss,0.8471262047949946,0.007782198740334593,3
official,no_pretraining,24,48h_alert_fraction,0.12282570110046148,0.009895179172713067,3
official,no_pretraining,24,48h_auc,0.971569561651264,0.0005196792945186284,3
official,no_pretraining,24,48h_average_precision,0.7919794004174247,0.010718869485868684,3
official,no_pretraining,24,48h_brier,0.025100103582194264,0.00039809549943821415,3
official,no_pretraining,24,48h_bss,0.5931402698970527,0.006452922671264591,3
official,no_pretraining,24,48h_calibration_intercept,-0.040371901409977234,0.027556575287433622,3
official,no_pretraining,24,48h_calibration_slope,1.3226063655549467,0.027557784735843725,3
official,no_pretraining,24,48h_ece,0.021922813586872897,0.001965199237402382,3
official,no_pretraining,24,48h_f1,0.69874968638682,0.025062264680556764,3
official,no_pretraining,24,48h_far,0.43141447368003066,0.03842272626134887,3
official,no_pretraining,24,48h_fn_ipcw,7.627082615322404,1.6233149084872203,3
official,no_pretraining,24,48h_fp_ipcw,58.32626863534485,10.521600116691067,3
official,no_pretraining,24,48h_hss2,0.6710031049476765,0.02837290258331645,3
official,no_pretraining,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,no_pretraining,24,48h_known_count,939.0,0.0,3
official,no_pretraining,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,no_pretraining,24,48h_precision,0.5685855263199694,0.038422726261348905,3
official,no_pretraining,24,48h_predicted_survival_mean,0.9270389643537817,0.0006190932262946468,3
official,no_pretraining,24,48h_recall,0.9089804827114508,0.019372196005977907,3
official,no_pretraining,24,48h_threshold,0.13431653173924218,0.008988345110885214,3
official,no_pretraining,24,48h_tn_ipcw,1083.0127607971988,10.52160011669107,3
official,no_pretraining,24,48h_tp_ipcw,76.16903982667095,1.6233149084872196,3
official,no_pretraining,24,48h_tss,0.8578771145349119,0.012051108631325504,3
official,no_pretraining,24,72h_alert_fraction,0.12823529411764706,0.0011764705882353066,3
official,no_pretraining,24,72h_auc,0.9646537900421929,0.0006660338225290307,3
official,no_pretraining,24,72h_average_precision,0.799001046213002,0.004516096709338669,3
official,no_pretraining,24,72h_brier,0.027258090951385133,0.0002818128800113726,3
official,no_pretraining,24,72h_bss,0.5962768187050705,0.004173967745980161,3
official,no_pretraining,24,72h_calibration_intercept,-0.2652014863689848,0.026342881525820663,3
official,no_pretraining,24,72h_calibration_slope,1.2633106276665578,0.02891277093038655,3
official,no_pretraining,24,72h_ece,0.020727311067915383,0.0009195582690714321,3
official,no_pretraining,24,72h_f1,0.6910900981122358,0.014224295141880911,3
official,no_pretraining,24,72h_far,0.41827064375143,0.01457598476677129,3
official,no_pretraining,24,72h_fn_ipcw,13.549525002105133,1.1293134011440173,3
official,no_pretraining,24,72h_fp_ipcw,55.72904036578384,2.608798091097144,3
official,no_pretraining,24,72h_hss2,0.6617339743456662,0.015722864110475774,3
official,no_pretraining,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,no_pretraining,24,72h_known_count,850.0,0.0,3
official,no_pretraining,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,no_pretraining,24,72h_precision,0.58172935624857,0.014575984766771268,3
official,no_pretraining,24,72h_predicted_survival_mean,0.917408580112583,0.0008252333438257876,3
official,no_pretraining,24,72h_recall,0.851139697765419,0.012407072143543287,3
official,no_pretraining,24,72h_threshold,0.16399196713000772,0.005906327292993744,3
official,no_pretraining,24,72h_tn_ipcw,1099.5189045141135,2.6087980910972752,3
official,no_pretraining,24,72h_tp_ipcw,77.47222356826359,1.129313401144024,3
official,no_pretraining,24,72h_tss,0.8028998020678962,0.014482577494127189,3
official,no_pretraining,24,event_censored_c_index,0.9614296889102834,0.0011599071493773121,3
official,no_pretraining,24,event_censored_fraction,0.9452370344389568,0.0,3
official,no_pretraining,24,event_censored_pairs,99714.0,0.0,3
official,no_pretraining,24,event_event_c_index,0.6850729905948878,0.004328659473431681,3
official,no_pretraining,24,event_event_fraction,0.054762965561043125,0.0,3
official,no_pretraining,24,event_event_pairs,5777.0,0.0,3
official,no_pretraining,24,harrell_c_index,0.9462960856431452,0.0010480766989487177,3
official,no_pretraining,24,integrated_auc,0.961369640911191,0.0010379013477214278,3
official,no_pretraining,24,integrated_brier_score,0.028065168087976433,0.0002859477506560429,3
official,no_pretraining,24,uno_c_index,0.8285529288731649,0.0021418595745662694,3
official,svm,24,12h_alert_fraction,0.14875322441960448,0.0,3
official,svm,24,12h_auc,0.9091843338123238,0.0,3
official,svm,24,12h_average_precision,0.6769232957254209,0.0,3
official,svm,24,12h_brier,0.025675258690472675,0.0001346070849188474,3
official,svm,24,12h_bss,0.4108056627950986,0.003088955524770347,3
official,svm,24,12h_calibration_intercept,0.056057217409299476,0.23073546219128763,3
official,svm,24,12h_calibration_slope,1.1864202446571637,0.08664945168313205,3
official,svm,24,12h_ece,0.025412102120983073,0.0023557165189119107,3
official,svm,24,12h_f1,0.39741084068573723,0.0,3
official,svm,24,12h_far,0.7382471230817996,0.0,3
official,svm,24,12h_fn_ipcw,10.313520283703985,0.0,3
official,svm,24,12h_fp_ipcw,137.09351113730304,0.0,3
official,svm,24,12h_hss2,0.3514482999772108,0.0,3
official,svm,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,svm,24,12h_known_count,1163.0,0.0,3
official,svm,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,svm,24,12h_precision,0.2617528769182003,0.0,3
official,svm,24,12h_predicted_survival_mean,0.9427948516938146,0.00029719384452623894,3
official,svm,24,12h_recall,0.8249613586210321,0.0,3
official,svm,24,12h_threshold,0.04556090847912734,0.0012332933307230686,3
official,svm,24,12h_tn_ipcw,1066.2828644012461,0.0,3
official,svm,24,12h_tp_ipcw,48.607871029969864,0.0,3
official,svm,24,12h_tss,0.7110373079881209,0.0,3
official,svm,24,144h_alert_fraction,0.16,0.0,3
official,svm,24,144h_auc,0.9318358022548795,0.0,3
official,svm,24,144h_average_precision,0.8075915435635165,1.1102230246251565e-16,3
official,svm,24,144h_brier,0.036625031324181566,8.51505090010096e-05,3
official,svm,24,144h_bss,0.5511049747848341,0.0010436479779842498,3
official,svm,24,144h_calibration_intercept,-0.7788322043842016,0.002916191708100787,3
official,svm,24,144h_calibration_slope,1.238047464778189,0.004143701206693055,3
official,svm,24,144h_ece,0.06158134391527779,0.0007363179619088315,3
official,svm,24,144h_f1,0.7107997327877347,0.0,3
official,svm,24,144h_far,0.3347836342928591,0.0,3
official,svm,24,144h_fn_ipcw,26.47118488409281,0.0,3
official,svm,24,144h_fp_ipcw,42.91079310794006,0.0,3
official,svm,24,144h_hss2,0.678705681447091,0.0,3
official,svm,24,144h_km_reference_brier,0.08158930098774504,0.0,3
